fecha,precio_oro,proba_up,threshold,pred_return_direct,strategy,exposure,ret1,turnover,net_return,capital,drawdown
2025-04-24,2983.25,0.6823693511511436,0.0913749771056239,0.058319133,buy_hold,1.0,0.0,0.0,0.0,1718095.7975546676,0.0
2025-04-25,2983.25,0.4328357944235381,0.0913749771056239,0.058678105,buy_hold,1.0,0.0,0.0,0.0,1718095.7975546676,0.0
2025-04-26,2983.25,0.4056559324789011,0.0913749771056239,0.058678105,buy_hold,1.0,0.0,0.0,0.0,1718095.7975546676,0.0
2025-04-27,2983.25,0.4536452489320119,0.0913749771056239,0.058678105,buy_hold,1.0,0.0,0.0,0.0,1718095.7975546676,0.0
2025-04-28,2983.25,0.4966977743742488,0.0913749771056239,0.06202907,buy_hold,1.0,0.0,0.0,0.0,1718095.7975546676,0.0
2025-04-29,2983.25,0.3214410478547191,0.0913749771056239,0.060421426,buy_hold,1.0,0.07516299337970334,0.0,0.07516299337970334,1847233.020611965,0.0
2022-08-07,1736.37,0.2633111850017706,0.302,0.0017537121,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-08,1736.37,0.3046531571640229,0.302,0.0047899485,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-09,1736.37,0.7021207462988742,0.302,0.0039996007,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-10,1736.37,0.6401225351510971,0.302,0.008138755,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-11,1736.37,0.5544543411284422,0.302,0.010822611,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-12,1736.37,0.6403592581080689,0.302,0.008957261,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-13,1736.37,0.7717145855246779,0.302,0.008957261,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-14,1736.37,0.7881849606828962,0.302,0.010999253,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-15,1736.37,0.7675183559277544,0.302,0.008419497,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-16,1736.37,0.6267796246282351,0.302,0.006997035,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-17,1736.37,0.7097666104806755,0.302,0.005346739,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-18,1736.37,0.773781419331983,0.302,0.0064571104,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-19,1736.37,0.7832463048936703,0.302,-0.0059660464,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-20,1736.37,0.8301602131230184,0.302,-0.0059660464,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-21,1736.37,0.8988735856075869,0.302,-0.0059660464,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-22,1736.37,0.8503343213198088,0.302,-0.0029504658,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-23,1736.37,0.9112427884694388,0.302,0.0026800786,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-24,1736.37,0.7750211569470883,0.302,0.0046858224,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-25,1736.37,0.714118636479216,0.302,0.0066331076,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-26,1736.37,0.7147931750632713,0.302,0.0038900278,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-27,1736.37,0.7179946971083476,0.302,0.0038900278,h21_long_cash,0.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-28,1736.37,0.7228220123634809,0.302,0.004293668,h21_long_cash,1.0,0.0,1.0,0.0,1000000.0,0.0
2022-08-29,1736.37,0.7057687339112557,0.302,0.0036296942,h21_long_cash,1.0,0.0,0.0,0.0,1000000.0,0.0
2022-08-30,1736.37,0.8126683510887618,0.302,0.0031017158,h21_long_cash,1.0,0.01686276542442,0.0,0.01686276542442,1016862.76542442,0.0
2022-08-31,1765.65,0.0037140221552837,0.302,-0.0072878436,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-01,1765.65,0.0013032284599862,0.302,-0.013271126,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-02,1765.65,0.0011951784336263,0.302,-0.009804814,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-03,1765.65,0.0009312382407661,0.302,-0.009804814,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-04,1765.65,0.000804360948111,0.302,-0.009481898,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-05,1765.65,0.0025801472865791,0.302,-0.008600187,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-06,1765.65,0.0135727660173326,0.302,-0.011254461,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-07,1765.65,0.0087664925690528,0.302,-0.012229204,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-08,1765.65,0.0168470432506407,0.302,-0.012666954,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-09,1765.65,0.024553094989336,0.302,-0.009749194,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-10,1765.65,0.0306138860327343,0.302,-0.009749194,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-11,1765.65,0.0372811661765149,0.302,-0.011069945,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-12,1765.65,0.2663506468929089,0.302,-0.007375399,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-13,1765.65,0.1492732310206893,0.302,-0.010136189,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-14,1765.65,0.0576089945880133,0.302,-0.01380464,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-15,1765.65,0.0235094543158272,0.302,-0.019323219,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-16,1765.65,0.0135987054270908,0.302,-0.023825847,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-17,1765.65,0.0141573668249948,0.302,-0.023825847,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-18,1765.65,0.0102812539258912,0.302,-0.024391642,h21_long_cash,0.0,0.0,1.0,0.0,1016862.76542442,0.0
2022-09-19,1765.65,0.0295283542934657,0.302,-0.027001394,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-20,1765.65,0.0196037316434511,0.302,-0.026447276,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-21,1765.65,0.1014881209639536,0.302,-0.02234912,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-22,1765.65,0.0830397513654487,0.302,-0.017105043,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-23,1765.65,0.0233052440329731,0.302,-0.022282522,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-24,1765.65,0.0283198297296801,0.302,-0.022282522,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-25,1765.65,0.0198200151391953,0.302,-0.022282522,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-26,1765.65,0.0086466482438865,0.302,-0.026940206,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-27,1765.65,0.0203440541041743,0.302,-0.028922169,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-28,1765.65,0.0404256547387422,0.302,-0.023971973,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-09-29,1765.65,0.0780338225929892,0.302,-0.026341166,h21_long_cash,0.0,-0.046826947583043066,0.0,-0.0,1016862.76542442,0.0
2022-09-30,1682.97,0.0084097512996034,0.302,-0.0039598136,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-01,1682.97,0.0016341610000115,0.302,-0.0032562155,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-02,1682.97,0.0012403579859766,0.302,-0.002419384,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-03,1682.97,0.001989757048703,0.302,4.2035295e-05,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-04,1682.97,0.0024903813485536,0.302,0.012314413,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-05,1682.97,0.0298842978409996,0.302,0.015893959,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-06,1682.97,0.2212058934142297,0.302,0.015625142,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-07,1682.97,0.1287369958202335,0.302,0.008362973,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-08,1682.97,0.1497178698006852,0.302,0.008362973,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-09,1682.97,0.1710838350873521,0.302,0.008362973,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-10,1682.97,0.0608225444820272,0.302,-0.0015041903,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-11,1682.97,0.0462553158016111,0.302,-0.002604617,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-12,1682.97,0.0421152017409052,0.302,-0.0015479784,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-13,1682.97,0.0250903844127339,0.302,-0.002618432,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-14,1682.97,0.0227379476355177,0.302,-0.008270644,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-15,1682.97,0.0232658833451712,0.302,-0.008270644,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-16,1682.97,0.0201429496824558,0.302,-0.0065893685,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-17,1682.97,0.0460340084811354,0.302,-0.003386318,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-18,1682.97,0.0330793838998346,0.302,-0.005837803,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-19,1682.97,0.0138374618248701,0.302,-0.013261602,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-20,1682.97,0.0117649565860346,0.302,-0.0073977024,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-21,1682.97,0.0406922352012954,0.302,-0.008476813,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-22,1682.97,0.0375357776019503,0.302,-0.008476813,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-23,1682.97,0.0378597191092131,0.302,-0.008476813,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-24,1682.97,0.114619813969272,0.302,-0.0034918925,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-25,1682.97,0.0258802725801805,0.302,-0.008498003,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-26,1682.97,0.187962477290909,0.302,-0.0050594276,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-27,1682.97,0.1733915014625243,0.302,-0.0032891212,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-28,1682.97,0.0758951944652491,0.302,-0.0054492652,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-29,1682.97,0.0759795948777041,0.302,-0.0054492652,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-10-30,1682.97,0.0412124716289133,0.302,-0.0065718275,h21_long_cash,0.0,-0.011004355395521026,0.0,-0.0,1016862.76542442,0.0
2022-10-31,1664.45,0.0075901262513377,0.302,-0.0091349585,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-01,1664.45,0.0028830718672482,0.0830325097821823,-0.008777229,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-02,1664.45,0.0023696275606995,0.0830325097821823,-0.0066375667,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-03,1664.45,0.002436246291608,0.0830325097821823,-0.013384942,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-04,1664.45,0.0015574943589649,0.0830325097821823,-0.0077545634,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-05,1664.45,0.003753702939103,0.0830325097821823,-0.0077545634,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-06,1664.45,0.0142920975044799,0.0830325097821823,-0.0077545634,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-07,1664.45,0.020383547751609,0.0830325097821823,-0.0044717602,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-08,1664.45,0.1808087281191075,0.0830325097821823,0.0046741064,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-09,1664.45,0.6930099913379828,0.0830325097821823,0.008195658,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-10,1664.45,0.891378084726037,0.0830325097821823,0.018144177,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-11,1664.45,0.9758497912992306,0.0830325097821823,0.029622562,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-12,1664.45,0.97479019658557,0.0830325097821823,0.029622562,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-13,1664.45,0.9737994253144452,0.0830325097821823,0.029622562,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-14,1664.45,0.9618044633454856,0.0830325097821823,0.027492952,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-15,1664.45,0.970073391428455,0.0830325097821823,0.033557378,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-16,1664.45,0.9787528989963956,0.0830325097821823,0.033489075,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-17,1664.45,0.976517142050237,0.0830325097821823,0.029044772,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-18,1664.45,0.956217153036944,0.0830325097821823,0.022181133,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-19,1664.45,0.952950130206768,0.0830325097821823,0.022181133,h21_long_cash,0.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-20,1664.45,0.9832256459443875,0.0830325097821823,0.022181133,h21_long_cash,1.0,0.0,1.0,0.0,1016862.76542442,0.0
2022-11-21,1664.45,0.9245020864291504,0.0830325097821823,0.01968049,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-22,1664.45,0.9336139649501272,0.0830325097821823,0.024094082,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-23,1664.45,0.8698248975563453,0.0830325097821823,0.019029556,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-24,1664.45,0.9317733446039302,0.0830325097821823,0.025342528,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-25,1664.45,0.9808598788254876,0.0830325097821823,0.030120876,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-26,1664.45,0.9735612928753632,0.0830325097821823,0.030120876,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-27,1664.45,0.9771591125564694,0.0830325097821823,0.030519001,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-28,1664.45,0.9801598759424974,0.0830325097821823,0.02529874,h21_long_cash,1.0,0.0,0.0,0.0,1016862.76542442,0.0
2022-11-29,1664.45,0.9712425086558836,0.0830325097821823,0.023497544,h21_long_cash,1.0,0.03724954189071461,0.0,0.03724954189071461,1054740.437602205,0.0
2022-11-30,1726.45,0.0010019915091872,0.0830325097821823,0.011689217,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-01,1726.45,0.0002007804464277,0.0830325097821823,0.010234158,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-02,1726.45,0.0008378272586084,0.0830325097821823,0.010611787,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-03,1726.45,0.0003687036511143,0.0830325097821823,0.010611787,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-04,1726.45,0.000394704791802,0.0830325097821823,0.010611787,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-05,1726.45,0.001867090554908,0.0830325097821823,0.010128947,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-06,1726.45,0.170781946680543,0.0830325097821823,0.013984137,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-07,1726.45,0.54764807857385,0.0830325097821823,0.014681324,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-08,1726.45,0.5589643055208465,0.0830325097821823,0.015524924,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-09,1726.45,0.7008764080185196,0.0830325097821823,0.015234896,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-10,1726.45,0.9153532902873192,0.0830325097821823,0.015234896,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-11,1726.45,0.9944822762047472,0.0830325097821823,0.02572249,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-12,1726.45,0.994934774973339,0.0830325097821823,0.024490254,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-13,1726.45,0.9933166474918216,0.0830325097821823,0.02731518,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-14,1726.45,0.9947788825641448,0.0830325097821823,0.023371452,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-15,1726.45,0.9920846532340648,0.0830325097821823,0.02283192,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-16,1726.45,0.9942849045947816,0.0830325097821823,0.024405811,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-17,1726.45,0.9941086707418204,0.0830325097821823,0.024405811,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-18,1726.45,0.9935468499718624,0.0830325097821823,0.024405811,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-19,1726.45,0.989531774119093,0.0830325097821823,0.025426237,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-20,1726.45,0.9922847535706176,0.0830325097821823,0.015032774,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-21,1726.45,0.9920767437311436,0.0830325097821823,0.039572645,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-22,1726.45,0.9936428235265106,0.0830325097821823,0.029583352,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-23,1726.45,0.9927371166475258,0.0830325097821823,0.03634719,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-24,1726.45,0.9926143686426776,0.0830325097821823,0.037454214,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-25,1726.45,0.9924378403072224,0.0830325097821823,0.037567653,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-26,1726.45,0.9929566087740372,0.0830325097821823,0.037567653,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-27,1726.45,0.9942390179678536,0.0830325097821823,0.036984645,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-28,1726.45,0.9952592051268092,0.0830325097821823,0.037577968,h21_long_cash,1.0,0.0,0.0,0.0,1054740.437602205,0.0
2022-12-29,1726.45,0.9925940519651164,0.0830325097821823,0.040222105,h21_long_cash,1.0,0.04071360305829885,0.0,0.04071360305829885,1097682.7211082776,0.0
2022-12-30,1796.74,0.0042097350995326,0.0830325097821823,0.0150175,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2022-12-31,1796.74,0.0023962065478105,0.0830325097821823,0.0150175,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-01,1796.74,0.0001242185811591,0.0830325097821823,0.008310104,h21_long_cash,0.0,0.0,1.0,0.0,1097682.7211082776,0.0
2023-01-02,1796.74,0.000122382665898,0.0830325097821823,0.008310104,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-03,1796.74,0.0001029395431353,0.0830325097821823,0.010977626,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-04,1796.74,0.0029122927242289,0.0830325097821823,0.013166562,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-05,1796.74,0.0029085120035996,0.0830325097821823,0.0005138631,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-06,1796.74,0.11406732458872,0.0830325097821823,0.0035945603,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-07,1796.74,0.0781212494777751,0.0830325097821823,0.0035945603,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-08,1796.74,0.0816236066385991,0.0830325097821823,0.00041676263,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-09,1796.74,0.3414977279507183,0.0830325097821823,0.0016724373,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-10,1796.74,0.8567377623670429,0.0830325097821823,0.011503918,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-11,1796.74,0.6856512597671367,0.0830325097821823,0.0068150423,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-12,1796.74,0.8410155991443053,0.0830325097821823,0.010088647,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-13,1796.74,0.8876634698887302,0.0830325097821823,0.01621192,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-14,1796.74,0.8871652094278996,0.0830325097821823,0.01621192,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-15,1796.74,0.8851021038486494,0.0830325097821823,0.01621192,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-16,1796.74,0.8500181543992447,0.0830325097821823,0.016328637,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-17,1796.74,0.8782426342602923,0.0830325097821823,0.010885773,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-18,1796.74,0.90953719542476,0.0830325097821823,0.015583271,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-19,1796.74,0.9901524768249016,0.0830325097821823,0.020059166,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-20,1796.74,0.9807038516175608,0.0830325097821823,0.03447977,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-21,1796.74,0.9798111869780298,0.0830325097821823,0.03447977,h21_long_cash,0.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-22,1796.74,0.9791587442744016,0.0830325097821823,0.03447977,h21_long_cash,1.0,0.0,1.0,0.0,1097682.7211082776,0.0
2023-01-23,1796.74,0.963994909464982,0.0830325097821823,0.038963825,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-24,1796.74,0.9807154292909964,0.0830325097821823,0.039195728,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-25,1796.74,0.9774020795271848,0.0830325097821823,0.03805517,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-26,1796.74,0.9782684683663124,0.0830325097821823,0.03881258,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-27,1796.74,0.973706344921993,0.0830325097821823,0.041123062,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-28,1796.74,0.9844677250978948,0.0830325097821823,0.041123062,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-29,1796.74,0.9834357629406084,0.0830325097821823,0.040321156,h21_long_cash,1.0,0.0,0.0,0.0,1097682.7211082776,0.0
2023-01-30,1796.74,0.9827097696840552,0.0830325097821823,0.038078103,h21_long_cash,1.0,0.056708260516268316,0.0,0.056708260516268316,1159930.398821092,0.0
2023-01-31,1898.63,0.0008962426146011,0.0830325097821823,0.0031678912,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-01,1898.63,0.0001427045740515,0.0830325097821823,0.0032416917,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-02,1898.63,0.0001128973124572,0.0830325097821823,0.00038422787,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-03,1898.63,0.0002713236668053,0.0830325097821823,0.0012016837,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-04,1898.63,0.0001461894297544,0.0830325097821823,0.0012016837,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-05,1898.63,0.0048125273031822,0.0830325097821823,0.0047720326,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-06,1898.63,0.0344764634774294,0.0830325097821823,0.0007088286,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-07,1898.63,0.3377003450168348,0.0830325097821823,-0.00061557046,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-08,1898.63,0.2081951384078596,0.0830325097821823,0.001113621,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-09,1898.63,0.4568518451793898,0.0830325097821823,-0.00079163996,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-10,1898.63,0.5684908952021094,0.0830325097821823,0.0038631794,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-11,1898.63,0.7131863858173313,0.0830325097821823,0.0038631794,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-12,1898.63,0.6106579892742444,0.0830325097821823,0.0038631794,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
2023-02-13,1898.63,0.6064115629587425,0.0830325097821823,0.0032104792,h21_long_cash,1.0,0.0,0.0,0.0,1159930.398821092,0.0
